LOCATION,short_rate(t),term_rate(t),short_rate(t+5y),term_rate(t+5y)
FRA,13.740000,11.450000,8.680000,10.710000
FRA,14.130000,11.400000,9.940000,11.250000
FRA,13.970000,11.400000,10.840000,11.670000
FRA,13.920000,11.380000,11.690000,11.560000
FRA,13.380000,11.140000,12.130000,11.600000
FRA,12.260000,11.170000,12.770000,12.090000
FRA,11.530000,11.210000,12.590000,12.590000
FRA,11.030000,10.900000,12.370000,12.520000
FRA,9.790000,10.690000,12.630000,14.110000
FRA,8.940000,10.340000,13.990000,14.440000
FRA,8.240000,10.360000,12.940000,13.950000
FRA,7.580000,10.310000,12.650000,13.490000
FRA,7.260000,10.210000,12.350000,13.340000
FRA,7.330000,10.200000,11.930000,13.430000
FRA,7.120000,10.110000,11.270000,13.460000
FRA,7.050000,10.100000,11.830000,13.850000
FRA,7.010000,10.150000,11.730000,14.270000
FRA,6.980000,10.190000,11.260000,14.240000
FRA,6.750000,10.180000,11.560000,14.310000
FRA,6.410000,10.160000,11.430000,14.580000
FRA,7.430000,10.160000,11.900000,15.050000
FRA,7.840000,10.290000,12.570000,14.980000
FRA,7.680000,10.240000,13.000000,14.970000
FRA,7.800000,10.190000,15.900000,17.250000
FRA,7.990000,10.370000,18.920000,17.320000
FRA,8.480000,10.510000,17.290000,17.110000
FRA,9.610000,10.610000,17.440000,17.030000
FRA,9.590000,10.660000,17.590000,17.080000
FRA,10.340000,10.950000,16.460000,16.940000
FRA,10.540000,10.940000,15.350000,16.750000
FRA,10.570000,11.040000,15.260000,16.440000
FRA,10.020000,10.660000,15.070000,16.420000
FRA,9.840000,10.720000,14.520000,16.290000
FRA,9.960000,10.880000,15.250000,16.350000
FRA,9.390000,11.120000,16.360000,16.290000
FRA,9.140000,11.190000,16.190000,16.130000
FRA,9.040000,11.110000,15.700000,15.980000
FRA,8.720000,11.070000,14.630000,15.960000
FRA,8.490000,11.000000,14.480000,15.790000
FRA,8.380000,10.970000,14.060000,15.760000
FRA,8.450000,11.010000,13.450000,15.810000
FRA,9.310000,11.100000,12.970000,15.790000
FRA,9.850000,11.070000,12.710000,15.400000
FRA,9.260000,11.250000,12.580000,14.990000
FRA,10.470000,11.360000,12.900000,14.900000
FRA,9.910000,11.070000,12.650000,14.650000
FRA,8.440000,10.750000,12.130000,14.550000
FRA,8.240000,10.760000,12.560000,14.550000
FRA,7.930000,10.600000,12.630000,14.520000
FRA,7.630000,10.490000,12.370000,14.040000
FRA,7.450000,10.400000,12.370000,13.960000
FRA,7.400000,10.370000,12.430000,14.030000
FRA,7.370000,10.210000,12.450000,14.150000
FRA,7.110000,10.140000,12.350000,14.120000
FRA,6.670000,9.940000,12.190000,13.960000
FRA,6.570000,9.680000,12.250000,13.760000
FRA,6.880000,9.770000,12.450000,13.870000
FRA,7.100000,9.650000,12.540000,13.980000
FRA,7.000000,9.640000,12.480000,13.810000
FRA,7.610000,9.960000,12.200000,13.820000
FRA,8.680000,10.710000,12.230000,13.990000
FRA,9.940000,11.250000,11.780000,13.910000
FRA,10.840000,11.670000,11.410000,13.580000
FRA,11.690000,11.560000,11.050000,13.050000
FRA,12.130000,11.600000,10.800000,12.020000
FRA,12.770000,12.090000,10.550000,12.360000
FRA,12.590000,12.590000,10.690000,12.700000
FRA,12.370000,12.520000,10.460000,12.120000
FRA,12.630000,14.110000,10.630000,12.250000
FRA,13.990000,14.440000,10.730000,12.270000
FRA,12.940000,13.950000,10.480000,11.980000
FRA,12.650000,13.490000,10.180000,11.720000
FRA,12.350000,13.340000,10.200000,12.120000
FRA,11.930000,13.430000,9.980000,11.870000
FRA,11.270000,13.460000,9.810000,11.960000
FRA,11.830000,13.850000,9.620000,11.970000
FRA,11.730000,14.270000,9.320000,11.590000
FRA,11.260000,14.240000,8.960000,11.220000
FRA,11.560000,14.310000,8.950000,11.330000
FRA,11.430000,14.580000,8.960000,10.790000
FRA,11.900000,15.050000,8.810000,10.100000
FRA,12.570000,14.980000,8.310000,9.290000
FRA,13.000000,14.970000,7.610000,8.560000
FRA,15.900000,17.250000,7.240000,8.580000
FRA,18.920000,17.320000,7.240000,8.650000
FRA,17.290000,17.110000,7.130000,8.550000
FRA,17.440000,17.030000,7.110000,8.050000
FRA,17.590000,17.080000,7.080000,8.510000
FRA,16.460000,16.940000,7.410000,8.970000
FRA,15.350000,16.750000,7.510000,9.490000
FRA,15.260000,16.440000,8.104000,9.890000
FRA,15.070000,16.420000,8.581700,8.859000
FRA,14.520000,16.290000,8.477700,9.209500
FRA,15.250000,16.350000,7.962200,8.691400
FRA,16.360000,16.290000,8.000000,8.631000
FRA,16.190000,16.130000,8.220300,8.884300
FRA,15.700000,15.980000,8.331800,9.289500
FRA,14.630000,15.960000,7.954100,9.365700
FRA,14.480000,15.790000,8.004000,9.811900
FRA,14.060000,15.760000,7.976600,10.232300
FRA,13.450000,15.810000,8.327600,10.745500
FRA,12.970000,15.790000,8.787000,10.021100
FRA,12.710000,15.400000,8.604300,10.002400
FRA,12.580000,14.990000,8.328600,9.830500
FRA,12.900000,14.900000,7.676700,9.134800
FRA,12.650000,14.650000,8.038800,9.277000
FRA,12.130000,14.550000,8.128600,9.200000
FRA,12.560000,14.550000,7.933500,9.249100
FRA,12.630000,14.520000,7.392700,8.936800
FRA,12.370000,14.040000,7.445600,8.941400
FRA,12.370000,13.960000,7.746000,9.207700
FRA,12.430000,14.030000,7.990400,9.011800
FRA,12.450000,14.150000,8.015200,8.769500
FRA,12.350000,14.120000,8.140100,8.748600
FRA,12.190000,13.960000,8.469800,8.701400
FRA,12.250000,13.760000,8.683500,8.582100
FRA,12.450000,13.870000,9.235500,9.033300
FRA,12.540000,13.980000,9.158000,9.096200
FRA,12.480000,13.810000,8.746400,8.842500
FRA,12.200000,13.820000,8.921900,8.795500
FRA,12.230000,13.990000,8.999500,8.687700
FRA,11.780000,13.910000,9.178200,8.578400
FRA,11.410000,13.580000,9.097300,8.376200
FRA,11.050000,13.050000,9.349100,8.558100
FRA,10.800000,12.020000,10.021700,8.822300
FRA,10.550000,12.360000,10.508300,9.061900
FRA,10.690000,12.700000,10.886300,9.118500
FRA,10.460000,12.120000,11.333200,9.550500
FRA,10.630000,12.250000,11.046000,10.030000
FRA,10.730000,12.270000,10.671600,10.013200
FRA,10.480000,11.980000,10.016700,9.623700
FRA,10.180000,11.720000,9.814300,9.565000
FRA,10.200000,12.120000,10.073700,9.724500
FRA,9.980000,11.870000,10.050100,9.590000
FRA,9.810000,11.960000,10.191500,10.115900
FRA,9.620000,11.970000,10.346600,10.475000
FRA,9.320000,11.590000,10.036400,10.376100
FRA,8.960000,11.220000,10.003000,10.203200
FRA,8.950000,11.330000,10.273700,9.918300
FRA,8.960000,10.790000,10.274700,9.800000
FRA,8.810000,10.100000,9.793700,9.142000
FRA,8.310000,9.290000,9.425900,9.061000
FRA,7.610000,8.560000,9.346600,8.893800
FRA,7.240000,8.580000,9.234400,8.867400
FRA,7.240000,8.650000,9.706600,9.120000
FRA,7.130000,8.550000,9.593000,9.164800
FRA,7.110000,8.050000,9.599200,9.091500
FRA,7.080000,8.510000,9.430200,8.881400
FRA,7.410000,8.970000,9.325000,8.798700
FRA,7.510000,9.490000,9.540600,8.834700
FRA,8.104000,9.890000,10.110400,8.804800
FRA,8.581700,8.859000,9.982200,8.452600
FRA,8.477700,9.209500,10.047100,8.495000
FRA,7.962200,8.691400,10.119500,8.641800
FRA,8.000000,8.631000,10.040900,8.697500
FRA,8.220300,8.884300,9.967400,8.568900
FRA,8.331800,9.289500,10.112600,8.740500
FRA,7.954100,9.365700,10.222900,8.911400
FRA,8.004000,9.811900,10.389200,9.043800
FRA,7.976600,10.232300,11.040500,8.742300
FRA,8.327600,10.745500,11.116500,8.425000
FRA,8.787000,10.021100,9.755600,8.131600
FRA,8.604300,10.002400,11.341000,8.204100
FRA,8.328600,9.830500,12.103600,7.917000
FRA,7.676700,9.134800,12.057800,7.770500
FRA,8.038800,9.277000,11.292000,7.334800
FRA,8.128600,9.200000,9.099600,7.152000
FRA,7.933500,9.249100,7.639200,7.177800
FRA,7.392700,8.936800,7.316900,6.954100
FRA,7.445600,8.941400,8.096800,6.761400
FRA,7.746000,9.207700,7.928100,6.310500
FRA,7.990400,9.011800,7.289300,6.131800
FRA,8.015200,8.769500,6.979100,5.958100
FRA,8.140100,8.748600,6.721000,6.035000
FRA,8.469800,8.701400,6.518900,5.797000
FRA,8.683500,8.582100,6.318500,5.668600
FRA,9.235500,9.033300,6.299200,5.942000
FRA,9.158000,9.096200,6.247000,6.373900
FRA,8.746400,8.842500,6.013900,6.685800
FRA,8.921900,8.795500,5.642000,6.967000
FRA,8.999500,8.687700,5.564700,7.485500
FRA,9.178200,8.578400,5.641300,7.395300
FRA,9.097300,8.376200,5.598900,7.609100
FRA,9.349100,8.558100,5.626800,8.097300
FRA,10.021700,8.822300,5.647700,8.187000
FRA,10.508300,9.061900,5.611900,8.138500
FRA,10.886300,9.118500,5.948200,8.015500
FRA,11.333200,9.550500,5.922300,8.229500
FRA,11.046000,10.030000,5.815700,8.008000
FRA,10.671600,10.013200,8.064300,8.021300
FRA,10.016700,9.623700,7.779600,7.821100
FRA,9.814300,9.565000,7.472300,7.515500
FRA,10.073700,9.724500,7.195600,7.454800
FRA,10.050100,9.590000,6.461200,7.431000
FRA,10.191500,10.115900,5.942000,7.328600
FRA,10.346600,10.475000,5.963500,7.352900
FRA,10.036400,10.376100,6.868800,7.481800
FRA,10.003000,10.203200,5.890400,7.025700
FRA,10.273700,9.918300,5.562500,6.749500
FRA,10.274700,9.800000,4.699600,6.444100
FRA,9.793700,9.142000,4.409600,6.592900
FRA,9.425900,9.061000,4.270900,6.644800
FRA,9.346600,8.893800,3.998200,6.498600
FRA,9.234400,8.867400,3.904600,6.459500
FRA,9.706600,9.120000,3.967100,6.547000
FRA,9.593000,9.164800,3.839200,6.443500
FRA,9.599200,9.091500,3.960800,6.343000
FRA,9.430200,8.881400,3.749400,6.231400
FRA,9.325000,8.798700,3.514400,5.969600
FRA,9.540600,8.834700,3.469100,5.828900
FRA,10.110400,8.804800,3.444600,5.742400
FRA,9.982200,8.452600,3.353200,5.675900
FRA,10.047100,8.495000,3.330300,5.460500
FRA,10.119500,8.641800,3.364600,5.654700
FRA,10.040900,8.697500,3.399600,5.803600
FRA,9.967400,8.568900,3.477800,5.693700
FRA,10.112600,8.740500,3.432300,5.651000
FRA,10.222900,8.911400,3.390700,5.470900
FRA,10.389200,9.043800,3.427400,5.583000
FRA,11.040500,8.742300,3.409800,5.520500
FRA,11.116500,8.425000,3.590400,5.590400
FRA,9.755600,8.131600,3.687300,5.565000
FRA,11.341000,8.204100,3.690600,5.320900
FRA,12.103600,7.917000,3.618400,5.111400
FRA,12.057800,7.770500,3.568600,5.031000
FRA,11.292000,7.334800,3.569400,4.953200
FRA,9.099600,7.152000,3.627300,4.957600
FRA,7.639200,7.177800,3.607300,5.010000
FRA,7.316900,6.954100,3.571600,4.860500
FRA,8.096800,6.761400,3.563400,4.779000
FRA,7.928100,6.310500,3.557800,4.522900
FRA,7.289300,6.131800,3.537400,4.199500
FRA,6.979100,5.958100,3.555500,4.170500
FRA,6.721000,6.035000,3.585600,4.179500
FRA,6.518900,5.797000,3.323000,3.907400
FRA,6.318500,5.668600,3.132100,3.770000
FRA,6.299200,5.942000,3.093400,3.929000
FRA,6.247000,6.373900,3.046700,4.133500
FRA,6.013900,6.685800,2.696500,3.976200
FRA,5.642000,6.967000,2.579000,4.160000
FRA,5.564700,7.485500,2.626700,4.474500
FRA,5.641300,7.395300,2.676500,4.813200
FRA,5.598900,7.609100,2.695000,5.010500
FRA,5.626800,8.097300,2.726700,5.190000
FRA,5.647700,8.187000,3.375700,5.433300
FRA,5.611900,8.138500,3.467700,5.145700
FRA,5.948200,8.015500,3.446000,5.269500
FRA,5.922300,8.229500,3.343100,5.662400
FRA,5.815700,8.008000,3.536800,5.615700
FRA,8.064300,8.021300,3.747000,5.434800
FRA,7.779600,7.821100,3.925300,5.332800
FRA,7.472300,7.515500,4.362000,5.503200
FRA,7.195600,7.454800,4.501700,5.323200
FRA,6.461200,7.431000,4.582900,5.399000
FRA,5.942000,7.328600,4.777100,5.360400
FRA,5.963500,7.352900,4.852800,5.419000
FRA,6.868800,7.481800,5.041300,5.355000
FRA,5.890400,7.025700,5.092000,5.285500
FRA,5.562500,6.749500,4.939200,5.042600
FRA,4.699600,6.444100,4.770700,4.940500
FRA,4.409600,6.592900,4.755800,4.931000
FRA,4.270900,6.644800,4.708600,4.837700
FRA,3.998200,6.498600,4.682000,5.000500
FRA,3.904600,6.459500,4.636700,5.205900
FRA,3.967100,6.547000,4.453600,5.150500
FRA,3.839200,6.443500,4.467100,5.152300
FRA,3.960800,6.343000,4.353500,4.953000
FRA,3.749400,6.231400,3.982900,4.941500
FRA,3.514400,5.969600,3.599900,4.719600
FRA,3.469100,5.828900,3.385700,4.574500
FRA,3.444600,5.742400,3.344900,4.866500
FRA,3.353200,5.675900,3.338800,4.926800
FRA,3.330300,5.460500,3.357100,4.994000
FRA,3.364600,5.654700,3.390800,5.243000
FRA,3.399600,5.803600,3.406900,5.242400
FRA,3.477800,5.693700,3.467100,5.255200
FRA,3.432300,5.651000,3.464000,5.112500
FRA,3.390700,5.470900,3.410000,4.955200
FRA,3.427400,5.583000,3.351900,4.673200
FRA,3.409800,5.520500,3.310100,4.462400
FRA,3.590400,5.590400,3.261300,4.552600
FRA,3.687300,5.565000,3.124100,4.534000
FRA,3.690600,5.320900,2.941000,4.383300
FRA,3.618400,5.111400,2.831800,4.224100
FRA,3.568600,5.031000,2.687500,4.012000
FRA,3.569400,4.953200,2.530000,4.098100
FRA,3.627300,4.957600,2.533300,4.221000
FRA,3.607300,5.010000,2.400500,3.893800
FRA,3.571600,4.860500,2.151900,3.693300
FRA,3.563400,4.779000,2.130000,4.008300
FRA,3.557800,4.522900,2.140400,4.162900
FRA,3.537400,4.199500,2.147300,4.230000
FRA,3.555500,4.170500,2.143600,4.283000
FRA,3.585600,4.179500,2.159000,4.408500
FRA,3.323000,3.907400,2.146300,4.335700
FRA,3.132100,3.770000,2.089500,4.198100
FRA,3.093400,3.929000,2.070500,4.143500
FRA,3.046700,4.133500,2.028800,3.976100
FRA,2.696500,3.976200,2.048800,4.182400
FRA,2.579000,4.160000,2.085900,4.344300
FRA,2.626700,4.474500,2.112700,4.393100
FRA,2.676500,4.813200,2.116000,4.272300
FRA,2.695000,5.010500,2.114300,4.112200
FRA,2.726700,5.190000,2.118600,4.092200
FRA,3.375700,5.433300,2.147300,3.975900
FRA,3.467700,5.145700,2.170300,3.857200
FRA,3.446000,5.269500,2.173200,3.642700
FRA,3.343100,5.662400,2.145400,3.575400
FRA,3.536800,5.615700,2.138300,3.599000
FRA,3.747000,5.434800,2.137200,3.751400
FRA,3.925300,5.332800,2.137200,3.542800
FRA,4.362000,5.503200,2.125600,3.376800
FRA,4.501700,5.323200,2.111000,3.201700
FRA,4.582900,5.399000,2.119400,3.270000
FRA,4.777100,5.360400,2.132500,3.298500
FRA,4.852800,5.419000,2.139100,3.132000
FRA,5.041300,5.355000,2.196600,3.290000
FRA,5.092000,5.285500,2.360900,3.497200
FRA,4.939200,5.042600,2.472900,3.378500
FRA,4.770700,4.940500,2.511700,3.344100
FRA,4.755800,4.931000,2.600400,3.508000
FRA,4.708600,4.837700,2.722600,3.685400
FRA,4.682000,5.000500,2.793800,3.953500
FRA,4.636700,5.205900,2.889000,4.001400
FRA,4.453600,5.150500,2.985700,4.006200
FRA,4.467100,5.152300,3.102200,4.025200
FRA,4.353500,4.953000,3.226500,3.897500
FRA,3.982900,4.941500,3.335400,3.769400
FRA,3.599900,4.719600,3.502000,3.807500
FRA,3.385700,4.574500,3.597200,3.741000
FRA,3.344900,4.866500,3.684200,3.809700
FRA,3.338800,4.926800,3.751900,4.069400
FRA,3.357100,4.994000,3.818200,4.096000
FRA,3.390800,5.243000,3.890900,3.996800
FRA,3.406900,5.242400,3.975300,4.207900
FRA,3.467100,5.255200,4.071400,4.336800
FRA,3.464000,5.112500,4.147800,4.619000
FRA,3.410000,4.955200,4.216200,4.582900
FRA,3.351900,4.673200,4.543600,4.388900
FRA,3.310100,4.462400,4.741700,4.356700
FRA,3.261300,4.552600,4.687400,4.402200
FRA,3.124100,4.534000,4.638500,4.227700
FRA,2.941000,4.383300,4.848400,4.354100
FRA,2.831800,4.224100,4.481500,4.150000
FRA,2.687500,4.012000,4.362100,4.079200
FRA,2.530000,4.098100,4.596400,4.019400
FRA,2.533300,4.221000,4.783500,4.269900
FRA,2.400500,3.893800,4.857400,4.405900
FRA,2.151900,3.693300,4.940500,4.733700
FRA,2.130000,4.008300,4.961000,4.690300
FRA,2.140400,4.162900,4.965200,4.401800
FRA,2.147300,4.230000,5.019200,4.361900
FRA,2.143600,4.283000,5.113100,4.183600
FRA,2.159000,4.408500,4.238300,3.976700
FRA,2.146300,4.335700,3.292600,3.539500
FRA,2.089500,4.198100,2.456500,3.601600
FRA,2.070500,4.143500,1.943100,3.678100
FRA,2.028800,3.976100,1.635500,3.647400
FRA,2.048800,4.182400,1.422300,3.659100
FRA,2.085900,4.344300,1.281700,3.804500
FRA,2.112700,4.393100,1.227900,3.899700
FRA,2.116000,4.272300,0.975000,3.732900
FRA,2.114300,4.112200,0.860500,3.587400
FRA,2.118600,4.092200,0.772100,3.586900
FRA,2.147300,3.975900,0.737500,3.557900
FRA,2.170300,3.857200,0.716200,3.555200
FRA,2.173200,3.642700,0.712000,3.475100
FRA,2.145400,3.575400,0.679700,3.515700
FRA,2.138300,3.599000,0.661700,3.498100
FRA,2.137200,3.751400,0.645000,3.437400
FRA,2.137200,3.542800,0.644700,3.401600
FRA,2.125600,3.376800,0.686500,3.075700
FRA,2.111000,3.201700,0.727600,3.073200
FRA,2.119400,3.270000,0.848800,2.988000
FRA,2.132500,3.298500,0.895500,2.678500
FRA,2.139100,3.132000,0.880500,2.678300
FRA,2.196600,3.290000,0.997700,2.718700
FRA,2.360900,3.497200,1.042000,2.997400
FRA,2.472900,3.378500,1.021700,3.341600
FRA,2.511700,3.344100,1.017200,3.442900
FRA,2.600400,3.508000,1.086700,3.603300
FRA,2.722600,3.685400,1.175500,3.609600
FRA,2.793800,3.953500,1.321200,3.690000
FRA,2.889000,4.001400,1.425100,3.489200
FRA,2.985700,4.006200,1.488600,3.430500
FRA,3.102200,4.025200,1.597600,3.399400
FRA,3.226500,3.897500,1.552100,2.984500
FRA,3.335400,3.769400,1.536500,2.644400
FRA,3.502000,3.807500,1.575900,2.992500
FRA,3.597200,3.741000,1.484700,3.407500
FRA,3.684200,3.809700,1.426100,3.158900
FRA,3.751900,4.069400,1.222200,3.179700
FRA,3.818200,4.096000,1.048300,3.015800
FRA,3.890900,3.996800,0.858500,2.954200
FRA,3.975300,4.207900,0.744300,2.993500
FRA,4.071400,4.336800,0.684900,2.751800
FRA,4.147800,4.619000,0.658900,2.569400
FRA,4.216200,4.582900,0.497000,2.275200
FRA,4.543600,4.388900,0.332400,2.119400
FRA,4.741700,4.356700,0.246300,2.237200
FRA,4.687400,4.402200,0.207900,2.185700
FRA,4.638500,4.227700,0.192000,2.139700
FRA,4.848400,4.354100,0.185500,2.010300
FRA,4.481500,4.150000,0.204900,2.165200
FRA,4.362100,4.079200,0.223400,2.244600
FRA,4.596400,4.019400,0.206100,2.071000
FRA,4.783500,4.269900,0.208900,1.802800
FRA,4.857400,4.405900,0.201200,1.872800
FRA,4.940500,4.733700,0.210300,2.210700
FRA,4.961000,4.690300,0.221400,2.246800
FRA,4.965200,4.401800,0.225900,2.362400
FRA,5.019200,4.361900,0.223200,2.485800
FRA,5.113100,4.183600,0.225800,2.394300
FRA,4.238300,3.976700,0.223400,2.265000
FRA,3.292600,3.539500,0.273500,2.330800
FRA,2.456500,3.601600,0.292000,2.384100
FRA,1.943100,3.678100,0.288100,2.252700
FRA,1.635500,3.647400,0.305300,2.151900
FRA,1.422300,3.659100,0.329700,2.025700
FRA,1.281700,3.804500,0.324600,1.838400
FRA,1.227900,3.899700,0.241400,1.711900
FRA,0.975000,3.732900,0.205000,1.559000
FRA,0.860500,3.587400,0.191600,1.406400
FRA,0.772100,3.586900,0.097100,1.350800
FRA,0.737500,3.557900,0.082600,1.259800
FRA,0.716200,3.555200,0.080900,1.135800
FRA,0.712000,3.475100,0.080900,0.920800
FRA,0.679700,3.515700,0.062700,0.674100
FRA,0.661700,3.498100,0.048200,0.596800
FRA,0.645000,3.437400,0.027200,0.509300
FRA,0.644700,3.401600,0.004700,0.435000
FRA,0.686500,3.075700,-0.010400,0.888800
FRA,0.727600,3.073200,-0.013900,1.195500
FRA,0.848800,2.988000,-0.018700,1.113600
FRA,0.895500,2.678500,-0.027700,1.005100
FRA,0.880500,2.678300,-0.037000,1.004600
FRA,0.997700,2.718700,-0.053600,0.865200
FRA,1.042000,2.997400,-0.087600,0.883100
FRA,1.021700,3.341600,-0.126300,0.931200
FRA,1.017200,3.442900,-0.146100,0.842800
FRA,1.086700,3.603300,-0.183600,0.592300
FRA,1.175500,3.609600,-0.228500,0.509300
FRA,1.321200,3.690000,-0.249200,0.514200
FRA,1.425100,3.489200,-0.257200,0.509500
FRA,1.488600,3.430500,-0.267900,0.390000
FRA,1.597600,3.399400,-0.294500,0.171400
FRA,1.552100,2.984500,-0.298200,0.153400
FRA,1.536500,2.644400,-0.301600,0.183700
FRA,1.575900,2.992500,-0.309000,0.330900
FRA,1.484700,3.407500,-0.312700,0.667300
FRA,1.426100,3.158900,-0.315800,0.749800
FRA,1.222200,3.179700,-0.325500,0.863100
FRA,1.048300,3.015800,-0.328600,1.030700
FRA,0.858500,2.954200,-0.329300,1.021600
FRA,0.744300,2.993500,-0.330400,0.883600
FRA,0.684900,2.751800,-0.329500,0.805700
FRA,0.658900,2.569400,-0.330000,0.664100
FRA,0.497000,2.275200,-0.330400,0.835900
FRA,0.332400,2.119400,-0.329100,0.710700
FRA,0.246300,2.237200,-0.329400,0.699000
FRA,0.207900,2.185700,-0.329500,0.812000
FRA,0.192000,2.139700,-0.329000,0.717100
FRA,0.185500,2.010300,-0.327900,0.674800
FRA,0.204900,2.165200,-0.328500,0.859000
FRA,0.223400,2.244600,-0.328500,0.981800
FRA,0.206100,2.071000,-0.327900,0.835200
FRA,0.208900,1.802800,-0.328500,0.778400
FRA,0.201200,1.872800,-0.325200,0.781000
FRA,0.210300,2.210700,-0.322000,0.754000
FRA,0.221400,2.246800,-0.320700,0.665300
FRA,0.225900,2.362400,-0.319000,0.704500
FRA,0.223200,2.485800,-0.318800,0.765800
FRA,0.225800,2.394300,-0.317700,0.822900
FRA,0.223400,2.265000,-0.316400,0.763000
FRA,0.273500,2.330800,-0.311900,0.698400
FRA,0.292000,2.384100,-0.308000,0.645600
FRA,0.288100,2.252700,-0.308400,0.549800
FRA,0.305300,2.151900,-0.309200,0.437000
FRA,0.329700,2.025700,-0.310500,0.371800
FRA,0.324600,1.838400,-0.311900,0.304500
FRA,0.241400,1.711900,-0.328900,0.079100
FRA,0.205000,1.559000,-0.364900,-0.069000
FRA,0.191600,1.406400,-0.407700,-0.339100
FRA,0.097100,1.350800,-0.417600,-0.275700
FRA,0.082600,1.259800,-0.412900,-0.157400
FRA,0.080900,1.135800,-0.401300,-0.020400
FRA,0.080900,0.920800,-0.394700,0.036200
FRA,0.062700,0.674100,-0.391100,-0.007000
FRA,0.048200,0.596800,-0.408800,-0.177200
FRA,0.027200,0.509300,-0.416600,-0.058400
FRA,0.004700,0.435000,-0.254000,0.057800
FRA,-0.010400,0.888800,-0.272000,-0.030100
FRA,-0.013900,1.195500,-0.376000,-0.044000
FRA,-0.018700,1.113600,-0.444100,-0.147800
FRA,-0.027700,1.005100,-0.479700,-0.171300
FRA,-0.037000,1.004600,-0.491400,-0.207200
FRA,-0.053600,0.865200,-0.509100,-0.296600
FRA,-0.087600,0.883100,-0.520900,-0.326200
FRA,-0.126300,0.931200,-0.538100,-0.335200
FRA,-0.146100,0.842800,-0.547200,-0.305200
ITA,12.640000,13.767000,9.850000,10.687000
ITA,12.040000,13.433000,9.620000,10.339000
ITA,11.570000,13.059000,8.920000,9.695000
ITA,11.560000,13.093000,8.770000,9.570000
ITA,11.810000,13.337000,8.750000,9.428000
ITA,11.970000,13.448000,8.810000,9.483000
ITA,11.750000,13.017000,8.440000,9.168000
ITA,11.510000,12.790000,8.020000,8.232000
ITA,11.820000,12.907000,7.410000,7.692000
ITA,12.920000,12.952000,7.250000,7.565000
ITA,12.150000,12.677000,7.230000,7.375000
ITA,12.210000,12.607000,7.360000,7.363000
ITA,12.300000,12.574000,7.430000,7.869000
ITA,12.410000,12.689000,7.130000,7.736000
ITA,12.410000,12.578000,6.830000,7.319000
ITA,13.460000,13.101000,6.880000,7.066000
ITA,15.640000,13.629000,6.890000,6.518000
ITA,15.430000,13.679000,6.870000,6.657000
ITA,18.220000,14.112000,6.670000,6.355000
ITA,15.580000,14.419000,6.650000,6.196000
ITA,14.500000,13.465000,6.490000,6.132000
